route_id,distance_km,base_hours,rainfall_mm,wind_speed_kmh,toll_queue_m,breakdown_flag,actual_hours,is_delayed
BHIWANDI_TO_CHAKAN,156.03,1.93,1.4,22.58,21.17,0,2.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.27,44.69,66.35,0,13.21,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.8,56.85,60.94,0,2.3,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.52,42.56,280.87,0,15.31,0
JNPT_TO_CHAKAN,136.67,1.75,0.43,25.39,58.77,0,1.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.68,13.64,51.4,1,18.71,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.23,28.26,147.88,0,12.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,15.17,32.43,93.89,0,13.32,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.12,30.78,39.77,0,14.54,0
JNPT_TO_CHAKAN,136.67,1.75,1.51,55.26,77.82,0,1.58,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.42,54.19,44.89,0,14.65,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.34,51.27,103.32,0,11.92,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,6.7,29.04,211.88,0,15.04,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.59,22.76,171.45,0,10.88,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.14,32.07,84.6,0,15.08,0
JNPT_TO_BHIWANDI,67.55,0.92,1.57,16.21,65.95,0,1.07,0
JNPT_TO_CHAKAN,136.67,1.75,0.7,23.42,20.84,0,1.75,0
JNPT_TO_BHIWANDI,67.55,0.92,1.12,35.33,21.04,0,1.07,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.99,26.54,25.37,0,11.02,0
JNPT_TO_CHAKAN,136.67,1.75,0.25,43.84,82.36,0,1.65,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.27,56.88,128.59,0,1.8,0
JNPT_TO_CHAKAN,136.67,1.75,0.3,21.03,67.47,0,1.67,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.62,16.22,295.49,0,13.42,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.01,25.87,307.64,0,13.41,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.62,39.38,81.59,0,13.6,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.12,18.88,56.93,0,1.83,0
JNPT_TO_CHAKAN,136.67,1.75,1.6,44.45,106.89,0,1.75,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.12,58.97,179.36,0,2.02,0
JNPT_TO_BHIWANDI,67.55,0.92,1.85,51.61,35.88,0,0.85,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.13,38.58,229.9,1,6.08,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.64,30.01,18.89,0,13.89,0
JNPT_TO_CHAKAN,136.67,1.75,1.73,29.41,30.31,1,6.75,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.17,13.1,194.44,0,12.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.34,24.13,16.91,0,2.06,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.86,58.77,185.16,0,14.26,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.69,32.69,15.53,0,12.65,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.47,53.08,65.97,0,12.48,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.52,11.73,25.44,0,2.09,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.43,17.13,7.48,0,13.34,0
JNPT_TO_CHAKAN,136.67,1.75,1.97,58.58,190.2,0,1.94,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.65,49.99,243.63,0,1.77,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.85,21.6,633.76,0,11.78,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.06,37.75,47.21,0,12.63,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.67,21.37,91.19,0,2.14,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.32,12.18,140.57,0,12.86,0
JNPT_TO_BHIWANDI,67.55,0.92,2.0,51.99,16.31,0,0.92,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.17,13.76,107.97,0,13.62,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.1,13.37,26.25,0,12.67,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.74,20.78,69.2,0,1.93,0
JNPT_TO_CHAKAN,136.67,1.75,0.29,24.93,7.84,0,1.66,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,4.13,49.61,26.18,0,12.26,0
JNPT_TO_CHAKAN,136.67,1.75,0.99,54.92,6.1,0,1.78,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.47,44.37,101.26,0,13.14,0
JNPT_TO_BHIWANDI,67.55,0.92,1.31,48.93,111.22,0,0.98,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.9,13.95,79.09,0,13.95,0
JNPT_TO_CHAKAN,136.67,1.75,0.52,15.94,32.19,0,1.74,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,17.24,35.07,145.09,0,13.77,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.85,33.74,266.34,0,10.58,0
JNPT_TO_CHAKAN,136.67,1.75,1.85,54.9,50.77,0,1.72,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.09,24.24,23.49,0,2.02,0
JNPT_TO_BHIWANDI,67.55,0.92,0.27,46.38,80.6,0,0.84,0
MUNDRA_TO_BHIWANDI,872.85,11.64,12.86,21.11,190.19,0,12.65,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.23,35.68,79.51,0,11.33,0
JNPT_TO_CHAKAN,136.67,1.75,1.38,32.99,10.43,0,2.06,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.27,14.25,1.14,0,11.89,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.78,44.09,109.46,0,2.27,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.11,57.96,13.0,0,2.09,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.98,38.05,118.56,0,1.85,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.21,21.82,393.79,0,14.05,0
JNPT_TO_BHIWANDI,67.55,0.92,1.55,58.78,191.02,0,0.91,0
JNPT_TO_CHAKAN,136.67,1.75,0.51,39.66,130.12,0,1.6,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.43,42.73,59.03,0,11.05,0
JNPT_TO_BHIWANDI,67.55,0.92,0.43,28.4,3.2,0,0.96,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.98,58.39,93.73,0,11.51,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.87,36.55,9.39,0,2.15,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.24,12.12,13.82,0,10.58,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.79,36.54,494.69,0,2.78,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.26,21.7,230.45,0,14.97,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.78,30.29,145.45,0,13.71,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.86,15.57,5.0,0,1.76,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.52,27.09,180.42,0,1.78,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.64,56.97,233.89,0,10.69,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.52,52.47,70.36,0,12.39,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.44,27.02,31.73,0,12.36,0
JNPT_TO_BHIWANDI,67.55,0.92,3.84,15.03,59.5,0,0.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.63,27.33,247.55,0,13.59,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.14,28.13,54.42,0,14.61,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.38,23.94,365.21,0,16.03,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.7,10.62,88.27,0,1.94,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.34,44.34,3.86,0,12.13,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.61,52.01,12.32,1,17.87,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.41,48.47,37.38,0,2.14,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.36,16.75,15.24,0,1.92,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,10.79,100.09,0,1.99,0
JNPT_TO_BHIWANDI,67.55,0.92,0.78,23.24,0.13,0,0.97,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.01,54.83,31.78,0,13.09,0
JNPT_TO_CHAKAN,136.67,1.75,0.65,18.14,0.21,0,2.05,0
MUNDRA_TO_BHIWANDI,872.85,11.64,3.04,49.15,13.36,0,12.73,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.04,48.91,195.65,0,2.25,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.88,58.12,159.37,0,11.85,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.42,32.98,209.15,0,12.6,0
JNPT_TO_CHAKAN,136.67,1.75,0.07,51.05,3.34,0,2.08,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,57.88,4.92,0,1.75,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.76,24.54,18.53,0,1.93,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.54,12.37,12.04,1,19.25,1
BHIWANDI_TO_CHAKAN,156.03,1.93,1.23,34.8,122.18,0,2.21,0
JNPT_TO_CHAKAN,136.67,1.75,5.29,36.08,41.1,0,1.98,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.34,15.51,92.72,0,13.08,0
JNPT_TO_BHIWANDI,67.55,0.92,0.84,42.11,144.05,0,1.05,0
JNPT_TO_CHAKAN,136.67,1.75,0.87,51.33,141.11,0,1.59,0
JNPT_TO_BHIWANDI,67.55,0.92,1.49,14.31,152.13,1,7.5,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.23,14.23,27.04,0,13.53,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.91,47.79,0.82,0,15.29,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.47,34.71,31.9,0,1.78,0
JNPT_TO_BHIWANDI,67.55,0.92,0.65,36.78,13.5,0,0.88,0
JNPT_TO_CHAKAN,136.67,1.75,0.47,48.88,52.35,0,2.05,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.8,22.91,75.34,0,14.35,0
BHIWANDI_TO_CHAKAN,156.03,1.93,2.56,14.87,51.63,0,2.28,0
JNPT_TO_CHAKAN,136.67,1.75,1.45,24.87,11.6,0,1.73,0
JNPT_TO_BHIWANDI,67.55,0.92,0.94,39.98,204.64,0,0.93,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.72,29.99,121.42,0,14.82,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.39,41.19,24.08,0,14.59,0
JNPT_TO_BHIWANDI,67.55,0.92,0.07,23.91,146.01,0,1.02,0
JNPT_TO_BHIWANDI,67.55,0.92,0.07,36.54,60.85,0,0.99,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,3.12,20.59,3.06,0,14.57,0
JNPT_TO_CHAKAN,136.67,1.75,1.57,51.5,107.42,0,1.86,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.99,17.58,9.87,0,13.27,0
JNPT_TO_BHIWANDI,67.55,0.92,1.05,57.61,126.39,0,0.94,0
JNPT_TO_BHIWANDI,67.55,0.92,1.2,34.45,0.94,0,0.96,0
JNPT_TO_BHIWANDI,67.55,0.92,2.59,55.64,44.95,0,0.98,0
JNPT_TO_BHIWANDI,67.55,0.92,1.33,43.86,6.5,0,0.95,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.83,34.24,112.38,0,2.25,0
JNPT_TO_CHAKAN,136.67,1.75,0.57,20.54,130.39,0,1.87,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.39,12.3,355.75,0,2.47,1
BHIWANDI_TO_CHAKAN,156.03,1.93,2.95,37.98,98.36,0,2.13,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.75,42.77,85.56,0,1.97,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.13,26.56,184.51,0,10.72,0
JNPT_TO_BHIWANDI,67.55,0.92,0.7,23.59,91.56,0,1.05,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.69,36.89,64.19,0,11.95,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.52,14.19,34.61,0,15.6,0
BHIWANDI_TO_CHAKAN,156.03,1.93,3.49,58.95,23.33,0,1.9,0
JNPT_TO_CHAKAN,136.67,1.75,7.31,51.16,76.03,0,1.81,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.37,12.98,7.56,0,2.27,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.97,45.77,53.03,0,1.77,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.2,25.68,49.7,0,11.57,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.78,42.05,220.71,0,10.71,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.13,22.6,91.54,0,10.95,0
JNPT_TO_BHIWANDI,67.55,0.92,4.34,41.54,210.3,0,1.03,0
JNPT_TO_CHAKAN,136.67,1.75,0.1,40.08,69.48,0,1.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.02,18.56,36.98,0,14.12,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.44,24.3,70.36,1,8.25,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.38,58.72,9.76,0,2.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.37,16.36,13.26,0,1.98,0
BHIWANDI_TO_CHAKAN,156.03,1.93,9.37,17.17,39.57,0,2.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.72,33.72,92.77,0,1.68,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.56,13.14,121.44,0,13.78,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.58,21.69,33.27,0,2.16,0
JNPT_TO_BHIWANDI,67.55,0.92,5.86,38.32,134.09,0,0.97,0
JNPT_TO_BHIWANDI,67.55,0.92,1.2,13.15,161.08,0,0.87,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.27,11.27,41.48,0,14.57,0
JNPT_TO_CHAKAN,136.67,1.75,0.0,22.79,12.52,0,1.73,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.76,35.88,83.62,0,1.96,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.31,42.1,90.89,0,13.61,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.04,26.52,239.89,0,13.24,0
JNPT_TO_CHAKAN,136.67,1.75,0.07,19.79,72.44,0,1.7,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.45,11.7,67.59,0,2.01,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.61,12.11,3.09,0,2.01,0
JNPT_TO_CHAKAN,136.67,1.75,0.71,43.13,35.06,0,2.02,0
JNPT_TO_CHAKAN,136.67,1.75,0.73,58.86,40.15,0,1.64,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.8,19.4,26.16,0,15.32,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.44,35.61,14.21,0,14.01,0
JNPT_TO_CHAKAN,136.67,1.75,9.92,14.41,52.61,0,1.69,0
JNPT_TO_CHAKAN,136.67,1.75,0.72,16.88,86.46,0,2.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.86,12.9,288.13,0,1.75,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.85,54.92,289.34,0,12.2,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.77,31.14,52.68,0,12.5,0
JNPT_TO_BHIWANDI,67.55,0.92,1.91,46.31,170.45,0,0.9,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.29,38.14,130.33,0,13.92,0
JNPT_TO_CHAKAN,136.67,1.75,7.14,32.97,9.63,0,1.64,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.06,27.47,379.34,0,2.57,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.07,49.8,116.12,0,12.7,0
JNPT_TO_BHIWANDI,67.55,0.92,0.11,31.95,13.91,0,1.07,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.5,34.29,43.35,0,1.77,0
JNPT_TO_BHIWANDI,67.55,0.92,1.11,14.71,291.49,0,1.02,0
BHIWANDI_TO_CHAKAN,156.03,1.93,13.93,52.96,254.0,0,1.99,0
JNPT_TO_BHIWANDI,67.55,0.92,1.44,50.48,65.5,0,0.91,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.46,26.42,61.14,0,14.51,0
JNPT_TO_BHIWANDI,67.55,0.92,1.66,47.51,39.08,0,0.91,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.17,16.48,105.96,0,15.81,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.87,25.38,200.72,0,1.87,0
JNPT_TO_CHAKAN,136.67,1.75,3.75,41.11,4.98,0,2.04,0
JNPT_TO_BHIWANDI,67.55,0.92,1.46,41.5,111.31,0,0.84,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.35,34.76,6.56,0,12.86,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.34,14.09,18.17,0,13.17,0
JNPT_TO_BHIWANDI,67.55,0.92,1.69,23.43,256.15,0,0.96,0
JNPT_TO_BHIWANDI,67.55,0.92,0.24,47.48,170.61,0,0.98,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.22,46.01,116.19,0,2.06,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.18,12.47,47.52,0,13.92,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.29,45.25,147.98,0,2.15,0
JNPT_TO_CHAKAN,136.67,1.75,1.79,26.59,14.54,0,1.92,0
JNPT_TO_CHAKAN,136.67,1.75,1.84,44.34,150.02,0,1.63,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.32,45.99,85.96,0,1.82,0
BHIWANDI_TO_CHAKAN,156.03,1.93,14.89,23.98,65.44,0,1.92,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.31,57.61,71.85,0,2.28,0
BHIWANDI_TO_CHAKAN,156.03,1.93,2.66,42.57,405.48,0,2.18,0
JNPT_TO_BHIWANDI,67.55,0.92,1.06,55.96,62.47,0,1.07,0
BHIWANDI_TO_CHAKAN,156.03,1.93,17.35,53.79,13.42,0,3.55,1
JNPT_TO_BHIWANDI,67.55,0.92,0.35,35.16,89.24,0,0.98,0
JNPT_TO_BHIWANDI,67.55,0.92,7.97,19.64,0.21,0,0.99,0
JNPT_TO_CHAKAN,136.67,1.75,0.6,14.05,144.01,0,1.89,0
JNPT_TO_CHAKAN,136.67,1.75,0.3,43.97,109.14,0,1.74,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.03,52.74,33.04,0,11.13,0
JNPT_TO_BHIWANDI,67.55,0.92,1.19,13.21,69.33,0,0.9,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.72,25.73,26.66,0,2.28,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.81,28.99,114.4,0,10.99,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.64,39.68,105.33,0,11.67,0
JNPT_TO_BHIWANDI,67.55,0.92,0.04,19.51,40.66,0,0.96,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.41,57.79,87.5,0,13.14,0
BHIWANDI_TO_CHAKAN,156.03,1.93,7.41,51.67,203.47,0,1.91,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.91,43.31,279.11,0,12.58,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.72,28.72,22.36,0,2.31,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.94,23.29,9.7,0,2.01,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.28,56.28,81.52,0,12.73,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.21,40.47,283.48,0,14.15,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.75,30.05,57.56,0,12.7,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.54,49.59,62.54,0,2.2,0
JNPT_TO_CHAKAN,136.67,1.75,0.78,41.68,49.67,0,2.08,0
JNPT_TO_BHIWANDI,67.55,0.92,1.74,33.75,69.41,0,0.93,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.79,47.64,72.65,0,12.44,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.68,31.1,52.36,0,1.83,0
JNPT_TO_BHIWANDI,67.55,0.92,1.46,54.87,67.68,0,0.83,0
BHIWANDI_TO_CHAKAN,156.03,1.93,9.86,51.18,165.74,0,2.06,0
JNPT_TO_BHIWANDI,67.55,0.92,0.36,26.46,169.29,0,1.06,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.7,23.53,17.9,0,14.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.17,22.43,104.13,0,11.23,0
JNPT_TO_CHAKAN,136.67,1.75,1.93,28.04,19.16,0,1.62,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.76,55.77,92.69,0,1.76,0
MUNDRA_TO_BHIWANDI,872.85,11.64,12.09,30.31,71.52,0,13.88,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.93,34.68,263.16,0,2.12,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.41,22.22,49.8,0,2.15,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.94,56.45,20.19,0,2.06,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.15,43.85,36.91,0,11.66,0
MUNDRA_TO_BHIWANDI,872.85,11.64,8.96,32.27,1.77,0,13.96,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.75,30.69,149.63,0,13.27,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.07,16.63,55.21,0,2.27,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.81,26.29,3.34,0,10.56,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.37,25.14,120.49,0,14.17,0
JNPT_TO_BHIWANDI,67.55,0.92,1.81,37.55,69.2,0,0.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.14,59.27,9.42,0,11.01,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.26,55.4,131.44,0,12.71,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.19,23.6,37.36,0,12.12,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.6,15.43,28.95,0,1.91,0
JNPT_TO_BHIWANDI,67.55,0.92,0.25,54.64,30.88,0,1.09,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.5,31.09,16.19,0,12.44,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,2.45,24.08,102.41,0,13.13,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.8,26.8,38.79,0,12.96,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.83,48.39,53.45,1,15.24,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.38,12.6,333.91,1,6.13,1
BHIWANDI_TO_CHAKAN,156.03,1.93,1.85,58.19,31.93,0,2.2,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.03,51.14,87.19,0,14.39,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.29,31.31,21.31,0,12.2,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.34,52.53,84.43,0,13.54,0
JNPT_TO_BHIWANDI,67.55,0.92,1.07,17.99,29.59,0,1.01,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.47,46.13,28.41,0,12.21,0
JNPT_TO_CHAKAN,136.67,1.75,0.3,32.48,14.25,0,1.65,0
JNPT_TO_CHAKAN,136.67,1.75,0.83,36.67,181.88,0,1.99,0
JNPT_TO_CHAKAN,136.67,1.75,1.84,13.39,256.97,0,1.89,0
JNPT_TO_CHAKAN,136.67,1.75,3.01,27.83,320.55,0,2.0,0
JNPT_TO_CHAKAN,136.67,1.75,0.17,27.98,118.27,0,1.74,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.59,36.75,117.71,0,1.79,0
JNPT_TO_CHAKAN,136.67,1.75,1.42,13.43,135.25,0,1.99,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.97,45.92,130.87,0,2.19,0
JNPT_TO_CHAKAN,136.67,1.75,0.52,12.79,37.86,0,1.82,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.42,25.48,195.23,0,11.25,0
JNPT_TO_CHAKAN,136.67,1.75,1.4,18.7,4.92,0,1.76,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.13,40.24,188.89,0,12.93,0
JNPT_TO_CHAKAN,136.67,1.75,1.44,55.2,259.09,0,1.67,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.44,33.0,259.62,1,7.26,1
JNPT_TO_BHIWANDI,67.55,0.92,0.36,49.58,77.04,0,0.96,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,11.97,9.66,0,2.1,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.45,24.27,254.09,0,11.17,0
JNPT_TO_CHAKAN,136.67,1.75,1.52,40.87,74.86,0,1.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,10.18,44.38,306.64,0,12.1,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.13,17.62,170.25,0,12.49,0
JNPT_TO_CHAKAN,136.67,1.75,1.98,27.99,79.43,0,1.69,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.8,36.76,8.89,0,1.98,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.97,12.32,1.84,0,15.81,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.32,23.98,353.87,0,14.44,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.16,58.63,19.19,0,12.68,0
JNPT_TO_CHAKAN,136.67,1.75,1.74,30.49,384.03,0,2.19,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.3,17.46,187.16,0,2.16,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.63,45.94,212.81,0,12.18,0
JNPT_TO_BHIWANDI,67.55,0.92,1.24,30.41,10.07,0,0.93,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,25.48,28.09,34.96,0,17.63,1
JNPT_TO_CHAKAN,136.67,1.75,0.63,58.18,101.71,0,2.02,0
JNPT_TO_BHIWANDI,67.55,0.92,1.83,22.82,64.14,0,1.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.26,12.97,46.12,0,1.99,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.05,43.73,66.91,0,2.08,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,5.42,47.72,243.24,0,14.69,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.49,48.95,214.4,0,11.44,0
